V3,V2,V1,Y,V6,X,Z,V8,A,B
9.2152938585613,3.92339546302681,-0.734189142788425,1.10779144190004,-0.783881179457484,1.2094743979417,0.870939504802952,-0.522110933616946,8.43518491494209,7.57868591835862
9.58838317854997,5.27749607036391,-1.20182425981823,-2.52816987622104,0.483520012625321,1.15120272938894,0.863115449250762,1.04716748477665,7.18367115578299,7.81935785223805
9.13857916470929,5.98064650462303,1.04843155097428,-1.17586511528793,-0.274250964208855,2.24677337394181,1.12339626094097,1.37476339989956,6.24278748655911,6.89458765858016
9.08912041433261,3.76932664989876,-0.526215690346888,2.09068453328936,0.672743708839939,0.647406612256059,2.2648741871781,0.312496204085528,4.5909235241876,7.28500290321805
9.43281747438354,3.60194507005284,0.318902150548674,-0.208435938120554,-0.424977874515051,0.641912101338464,0.476958755452611,-1.15529026989406,4.63014638536976,6.59153427794132
9.77888709408932,4.25651554412775,-0.33473774028192,1.8877892199453,-0.515656700115262,1.09724712466943,1.99049816114011,-1.14153251545418,4.32602907492595,6.01859382211113
8.72006885241013,4.42943314151316,-0.551019440259191,0.516751930323222,0.98946687674372,0.834995837250104,0.534253286332323,1.13653063695057,4.10929593094716,5.85209852946965
9.4582836362465,3.20339424004283,1.23208485418693,0.906295332039212,0.783960009174718,3.67896385196491,1.86266875256796,1.99970338435724,5.43414844070968,9.20272860869596
9.41635346798401,3.49113514673116,2.97747658606819,2.15734748222821,0.471839896964804,0.0813979462914736,0.623857094945791,0.0955053848311085,2.6613288861556,5.97682521938639
10.3883219394777,4.32129365133502,1.53378747424947,1.23057460006091,-1.02941817523123,2.23497100221717,1.28031186940157,-0.0963887148217111,5.7796039405317,9.03952877942199
9.07966811625314,3.09033198724874,0.493886119841862,0.511632551702131,0.285172732056448,1.60826237967485,0.80841232493294,0.478661516776059,7.19501225813237,6.63158030483567
10.3240926717933,4.50025482111385,0.283805804699756,0.808052777468483,-0.176359240933531,1.49857071040045,0.879095686599715,0.320010531984655,4.92520518899313,8.30854332666054
9.27812502251475,3.29993597881818,-0.184833229891587,1.60081609118093,1.24437066381639,3.68986786489128,2.01657892285838,0.848777162016702,5.65543135431673,7.11976312983438
11.654086532481,4.96219569074387,0.79010422143838,-1.0020388290018,-0.0835998343681801,3.87271635560985,2.87707491442057,2.27022841575469,5.12570791503328,6.5568726805131
10.0990062995831,3.16530286087924,3.42431427805395,1.6824689334608,0.884776753652716,4.52413419423202,4.25190917121147,-0.0236101345582961,7.01506086913439,7.31141090380113
8.97798082662412,3.48992085914271,-0.233887998347464,0.0260269685780861,0.435638845324362,1.85326919525176,1.60576966337018,2.88386476482163,3.89004501618884,6.0092834247079
10.4139868052004,4.20141026753501,0.60689243899688,2.29706333257781,0.786298729017489,1.4264839981323,0.762989952647236,-0.648775518190575,3.30267959540018,7.58587650643977
8.87834361995192,4.07103274943706,-0.351662638428307,1.86099778704755,0.300076898476379,2.1046936179809,1.29536720966645,-1.0876584775679,3.85631917294917,6.92747623297348
9.483049546628,2.93671992204825,1.27096910904971,-0.502495816370676,-0.19123087248731,1.6381949407782,1.07617492892486,0.476536996450365,5.92380643759567,7.51871141859925
8.46985743593511,5.09805347863161,-1.574707206528,-2.78258166262466,-1.0582785959452,2.70066450757169,1.85559713266574,-0.683116781612814,8.86410023741441,5.90544962430932
11.5121790782379,5.06080875127478,0.627403905711034,-0.510502529164132,0.264451063218403,3.2282288813007,2.17410517621295,-0.250084786929569,3.15794111879893,6.80830677018199
11.0064670693155,3.35040824430708,0.513743780474106,1.58328560469857,0.891058682875935,1.13833286175936,1.03304288695682,2.44253832819276,3.23940888351124,7.74357030842689
9.00499061135564,1.86311397300689,0.29776871309832,0.0287693569849699,-0.370305009556449,0.902732513578186,0.489619420549034,-1.80784971383539,6.9399683059742,6.95775352658861
9.13237180702178,4.91859788933824,-0.234558446028988,-1.629680787703,-2.16539025435093,1.59748839133228,1.1022113823431,0.107312434065512,8.85309094477455,6.95343345894584
8.93322519030644,3.89670938241982,1.10096501695292,0.950838047681323,0.0416564603214064,0.641674496771809,0.391833542111723,1.02607623730804,6.94964582661832,6.08277698754261
9.84130738192262,3.30299787072421,1.39438322763636,-0.903330851774766,-0.456221996911764,1.68755725796053,0.859188219944476,-0.0347730167259915,7.40998522417436,8.78789106123225
10.1712281580281,3.58458743787054,0.690509910345941,2.57925841711197,-2.0029276913413,0.469115700592398,0.30004489731491,-0.115108148333353,8.0127808105891,6.22231252761361
10.1447950232423,2.00777370192011,2.12888982477596,-2.24651760751481,0.625241107501697,0.28179217883063,0.438945582732526,0.687354744212107,6.88891500885958,4.7527312572553
7.55220549378701,5.67360766446259,-2.50614521713019,-2.00424861562682,0.632413216872889,0.949387552123008,0.536588052267565,-1.77560382693386,4.37919282583195,6.73981430413316
7.25160618269449,4.36939401488408,-1.85382781597449,1.292360766906,-0.0861697137039474,0.500953251032227,0.472327685045953,0.0840158085501323,5.39008822958855,8.26084510038396
8.52100359348987,4.83456326976319,-1.2338569583746,-1.42211764413716,-0.122625044334436,0.956237841778733,0.897951794864007,-0.359211696140812,4.07726842877916,5.83097971749004
8.14699491138774,4.7591709358259,-2.23425605745452,-0.125053856697312,1.59430772628932,0.568802673867088,0.501644039582589,2.90231921420117,5.2643970243446,6.23825843210492
10.2063350616081,4.85062616837102,0.363414801705659,-0.623109126283078,0.059958264952618,1.13308555627582,0.743368094960445,0.414895553349363,7.23824973955024,6.30312384890429
9.42619326051726,3.94499032990064,0.933437767786566,1.62257039239191,0.777932519633638,0.315267537313859,0.946422005486604,-2.70523354483092,2.9567705728532,7.55609320255269
9.93086664123174,4.05899504389092,0.941633391258056,2.46508238582964,0.599013164965763,1.00459001351342,0.514007731232396,2.08475097777296,4.45076539650213,7.50244768561179
8.28312551851541,4.8023812201748,-0.0159762662558602,-0.652975614885649,-1.69783976636199,0.229730391973416,0.861855243312699,-2.32158334417066,4.15797145028816,4.78822160272257
8.16317372592453,3.01520809229521,0.438061766250628,-0.347179532571082,-0.609876244557831,0.13534043802708,0.263095295862882,-0.118128905172554,6.38979496815456,7.51645345298776
9.11632647287207,5.62747892945555,-0.990964778849403,-2.23489539829819,0.58639585198863,5.51982284151818,2.88222827296521,-0.167226968307806,4.68022841582731,6.8633744245231
9.46540026787566,5.39202933915152,-1.22213039555317,-0.630352086768083,-0.199695097053967,3.31430942195559,1.90644799947363,1.37118551233886,6.12696884814575,7.82852325940066
8.90801300647942,4.45042190820575,0.725860653363105,0.949866675701166,0.0785721462342531,0.0630429676580749,0.136137896729359,-0.228932003777434,2.58830878226005,7.33327184080535
11.4012109640921,5.22549507170587,1.55316348002309,-3.60872913009789,1.52598398286127,3.41491849362542,1.77811873705975,2.47302570252687,5.40775400090467,5.75036447609211
9.35511012760735,3.70171157855919,1.19780114082974,1.28142216862891,-0.176396004128561,0.460387826096054,1.72567453736702,-2.50524776160283,4.99825436603864,6.27625279689121
8.72564981694772,3.91044344450303,2.50275487998135,0.797515771704905,1.51984595903227,0.686961439806359,2.17844290054834,3.72160668031123,6.12044395770045,7.38416417561364
8.30297997502458,3.99776366211454,0.480690956340398,0.697545043655533,0.913884226962098,1.10883757247247,1.26504245810749,2.06514876220928,3.67884199181448,7.22899416989885
11.5319551553756,4.23510953247449,0.672635317235058,2.32341483555241,0.44881130657157,2.26946288585121,1.15884104813028,-0.221558801925268,5.75211036325584,6.17418483814433
7.11208495653119,3.22524582177375,0.40830627745692,1.98142987557231,-0.565740256623229,2.02768183507281,1.48791806730567,-0.417591244949364,3.15300005381877,8.05591540303214
10.2266966070224,4.93518085849333,-0.803264738863332,-0.706296924626968,0.301061403142939,1.24634767943724,1.76448803971538,1.43805946462478,7.09849839927829,7.04424420540944
7.59304812430176,4.87200703427705,-1.40334317437618,-0.812131389238263,-0.532792678251228,3.30182820213962,1.66920703417091,-1.15336824806475,3.43439281016877,5.79462078381297
11.5294039957681,3.68416906418972,1.07272387367958,2.63791786008274,0.936670710983997,1.20463517850097,4.64082947291059,2.1041193942853,4.84173456332523,8.45581640561953
11.4263642114931,4.90870687655162,0.615654208935089,-0.222472544140031,1.21687063646301,4.63467976586407,8.63818281220991,1.96712606140476,3.80636626255643,5.60894994451099
8.38189260949333,3.57101307841674,1.14372379752429,1.92066962173038,-1.5792305421057,0.108163143729177,0.667123763261242,-0.779096706759616,5.21388593921091,6.75630836811275
10.3336110856884,3.9441279232955,1.39786187493987,2.94818359169909,-0.688699760848466,2.25658012529175,3.40784938264132,1.16495946342611,6.84164115525235,6.34574634251491
8.31749538878224,5.01304867121651,-1.30936229246867,-1.21527299803092,-0.897430097060222,1.39868761282994,0.708190555080911,-2.40269435419915,4.99496536571939,5.60048312092041
8.84264331738416,4.87423160967459,-1.29916839267794,-0.184232153053807,0.0649759569452608,2.59373947614286,1.47213649068503,-2.02980268316527,2.26223612615966,6.85044321762155
8.54851230433093,2.44736940653564,0.475607872798683,-1.39157556331099,-0.118363261609541,1.60868339187518,2.53769685194138,0.427089160039184,5.59089251831794,9.4065796415684
10.0446056025054,4.12485154851199,1.57490125383007,1.42113591117285,-0.819565239868536,4.25664358450538,2.69313634950611,-0.0879828648904367,4.87552585278631,8.25812310508841
7.3668800163936,5.07142457588387,-0.435204854680937,-0.786267397602807,-1.44758378395318,0.688773786269725,0.346559744279461,-1.63919904375339,6.92265749324604,9.68202995682724
9.03082792220091,3.41290455303855,1.68518985819037,1.03271415314757,-0.264920738561268,1.20806728516226,0.822274007186986,-0.760275075599443,6.38547560778801,6.32745983647689
11.0800626731083,3.38157948967345,1.7909503959401,0.470971681727554,1.34198931303589,0.587092993381244,2.85970227677401,1.49702307908389,5.41259260025586,7.66652746217756
10.3316153111597,3.09122899986299,1.00574432388767,-0.31702507356651,-0.394618984694818,0.402648047490092,1.01623426489744,2.42089728279637,8.91118304699207,7.68724250987796
9.33185019131148,5.09501187181775,-1.79779318247268,-2.45287478183718,0.444612962758702,0.113863028685009,1.66807339519535,0.966421587389102,2.64253220574456,6.93476366858472
9.55743066553677,2.32922230206204,1.46137970804798,-2.63665602310641,-0.619838502568198,1.46615751144231,1.37846906436098,-0.15751793727538,7.13662503025464,7.69148255901245
10.1950455936137,4.34613329401553,1.53834870609544,2.45879321799711,-0.0421102204815267,0.786131112238875,0.438041778002383,0.670829863363185,5.45970812140986,7.1911686024071
10.295975415388,4.61593406208125,-0.467819564354452,-0.381364778217646,1.09495915597556,8.27521357630635,4.30204650644061,2.199366244003,5.63374459068433,7.60779931725556
9.18096202046437,5.91734511680691,0.110670697873293,-1.63425098763009,-2.37794841767753,0.91506782037982,1.50300104900098,-1.35527944155705,7.58423864289593,8.26395386976918
7.60584878216656,4.24593421078528,-0.805325712960558,0.650913429781256,0.398290938089309,0.209815484976725,0.436460374511576,1.96032594815,4.98295220841155,7.14024414678709
9.51446583779676,2.74817917243145,0.928549929230641,-1.06836520509416,0.959702756357805,4.82935654350688,2.69701665351868,-0.995338248264056,6.44771335271886,9.16675489953237
7.19048820059881,4.80055228623474,-1.10359018767801,-0.045740693266251,-0.233836868827717,1.30164624146114,0.653274979602927,-0.204453705457855,5.19510363096165,7.00248738042453
8.60035941132197,2.9877615060266,-0.447195457148841,-0.11238784538853,1.13209218248945,2.59503243400944,2.16514541355105,1.12071710069918,6.45903510776689,6.82630927910412
8.50939848382588,5.74104794108869,-1.82252576034922,-2.5155679988643,0.677925805988488,0.864926777872461,0.565771234256713,0.0435428796451577,5.72514600834164,7.96322376971783
9.93542235613768,3.27788032262349,0.86262802731117,-0.598477989336451,1.10168555709655,3.71281735014768,1.89701331769442,0.595909298912827,5.2273159256451,7.86059366518713
8.94907058402947,4.24736360818653,-0.427697392576826,1.11757691449557,-0.371917694119308,0.0739306913241983,1.24412022445735,0.192092990823294,3.87890264911501,8.04921990875507
8.44731986717321,5.86723991578946,-1.22493835097774,-3.09460362639335,-2.13921617825127,2.21946464119215,2.36722987556383,-0.721776938762417,9.16937140440698,7.31569255682744
10.376781012089,4.45513282935662,-0.801721819877959,1.98640040198786,1.40903324867382,0.204898103630142,2.09282078901803,3.75915638359908,5.41139322398232,5.48075168334109
11.6978021853605,5.07776342731589,1.17343142514368,-1.74170186107682,-0.894559789535147,1.54902635657586,7.00773144509726,-0.728142678805374,6.08441698037826,7.75743121033237
8.87440096480981,3.82746448184134,0.849376188741376,0.486748647834967,-2.06198474430243,4.36652561046913,2.64673222830845,-2.48388746460481,4.16521208933952,6.41055868941264
12.1866917529667,2.88481800016198,2.31962933645924,-0.847684169498449,2.36018608451407,3.94423272954385,6.84201736584767,0.921335901362891,6.43162233945777,3.91186108638794
9.64530008706934,2.97224863113354,0.0842684754027447,-1.18052536673719,-1.02687168888699,1.1735624978205,1.54785173159515,-1.0976895976472,4.02870092936173,8.57298756583385
9.30120952068946,5.0266960275054,0.283351043086425,-0.603584270088559,0.51451018201425,3.35981020021085,4.09214941062492,-0.124343933714965,5.56851131693558,6.02188746804091
10.3951384233521,4.14139388885902,-1.04719134594084,2.21697797253296,1.01305719031944,4.3863100976913,2.19946255535939,-1.55102260390488,6.18569626888358,4.62263295328069
8.96686935781944,3.53089789093707,-0.30645126523852,2.32175312374704,-1.45913945895697,3.53930077517056,1.79892140705209,-1.50094337367361,4.33185835420702,7.08975435069387
10.1238824405205,3.58519553490106,-0.0771810371216395,0.655848203963603,-0.0191166037547439,0.999821441430862,0.523500954288279,0.730285159191795,7.10553415644754,6.93931521270702
10.5888486049701,4.72402600413795,-0.153546085176368,-1.78695830547963,-0.374820775350104,0.399384418527546,3.93544438213772,-1.24473340013751,5.29910730543136,6.75230684209458
10.4209281711785,5.38247405656554,0.710607055640082,-0.894232943486506,-0.410800578044799,1.60493202373404,1.16185478533254,-1.44566583287515,4.14445512941717,7.60722253679418
9.53703933443449,4.59425438302817,-0.00379751001429662,0.539502207281038,-1.53992745081402,1.08343060145801,1.86753031281486,1.01486283658472,5.31517569039231,5.77519213022576
10.6097841915964,3.36692679183634,-0.240073588559757,1.34803171366043,-2.07590961459717,2.69152580931183,2.15449097413271,-1.77692700252035,5.60903124088245,6.93628188886114
10.6054831355877,3.19074495489499,0.948454854011769,0.276420862392469,1.3925406285737,1.54604276206554,0.807795902971572,1.59373725477255,5.96433788779069,8.82499991076528
11.7313905394225,4.18777907016922,1.15256843075136,3.16599492441014,1.78756798203798,9.92049671807375,5.14610271044561,0.889889624522162,3.69709871361858,8.06635202803469
10.2772962362445,4.41573101437261,-0.138274891895517,2.76530928027558,-0.7071767269959,1.8142370541235,3.97293428425081,-1.13964875949971,6.06071499336923,6.93649861543723
10.1000937186609,3.67995090129727,-0.142868230480573,0.486268757662146,-0.367507466206386,0.219596477737521,1.9008885001082,-0.048408616449942,3.24187986340441,6.84706477850063
10.2213318638918,3.16249093174256,0.094277524047738,1.57557031069474,-0.964957020200374,0.483141374031496,1.96758014654467,0.704232393654373,6.01773739547293,7.34735163450774
9.07656817885578,5.27061113343205,1.92859585708302,-1.47660211748449,-0.688763731535827,5.37183497070405,2.68595689545136,-3.60056735351182,3.7940976023209,5.61921231136383
10.1879500897552,3.59656989897678,1.57978737431281,-0.0363817613575244,-0.695489650671394,0.510416779272704,2.34674142129787,2.18902111963464,9.64480493322252,7.70893288131854
11.927726495467,4.95613126406381,0.466993558971885,-0.959944462468881,0.632644073134763,2.64676653599828,4.746472550427,-0.812457846423591,4.6364106836263,4.57917274473644
9.44078444466082,2.17306639475725,0.102393862994167,-1.75624205816195,-0.832215003655518,3.13317370923104,1.56663178267829,-1.65811829753328,6.14492802201733,7.27061952740326
8.33990332762327,3.35862726873773,-1.80463070809362,1.74180149450666,-0.724341186158537,1.44366208691905,1.252076200254,-1.8280033925431,3.07380026241244,6.1777336020281
11.6384526250707,3.65073486352833,0.991163209300437,2.06898707780542,1.16068104876616,7.44094742270035,3.8676490647958,2.92177598727598,7.07642674622791,8.5174246267114
9.58943728578736,5.07741204556476,1.6809636568562,-1.19671311123212,0.978412844144562,0.837597167569612,0.418879807537198,2.33650377936447,4.11422539275696,5.94964212486684
9.97310951426714,4.31313554477508,-0.295751395833372,1.05327617009816,-1.51863190778477,4.91161165734279,3.37859277538032,-1.38665242860321,8.4025916794809,5.07260409441835
9.53373345046699,3.80062019214777,-0.107603287560343,3.01640118113451,1.63133317334778,2.6733106864564,4.23704349069745,2.17526032749436,6.78031784738222,8.40407014250497
12.6994049843699,3.19375662176792,2.32808785436351,2.19786832831577,1.80120808981068,1.4675791652206,2.31061290867538,1.62695923973445,4.95774253643325,6.23861438776913
7.59711199249073,3.86652926545259,-1.02824283093935,1.39222369245306,-0.611221334997638,0.119890298264267,0.598684671337121,-0.960445135058588,2.57822292702213,5.63376976886043
8.47550348863837,5.00667816100149,-2.24128534495147,-2.72774406521553,-1.75946670962075,6.58737246263402,3.49144266681684,-3.38055201696656,6.05713107552191,7.55878132565093
9.95791318685451,5.67336377074288,0.0232519135508314,-2.13874905458671,-0.731187007884275,0.489883228163287,0.31173741864893,2.50981267277851,6.01224670939983,7.71317336239381
8.90933833336921,2.44009608306308,3.0127194596618,-0.940577791960127,0.224839521543861,0.389639565719973,2.94814234835393,-1.21594334365318,5.98742689459742,7.6470529593448
11.3330230831464,4.80411160153168,0.601373037860855,-0.888160873584079,-0.0528008804425737,5.83869918145677,4.39832697155329,-1.02624584682751,4.5848988065171,8.10879890313765
10.0786332726825,4.0544545879171,2.10544904673979,1.5549444917577,-1.02748816263066,1.81948511745772,1.97669257961916,-3.09001945909623,3.56326769723174,6.47852665994878
9.29675110662684,3.00085115043815,-3.66803390569044,0.74534410214999,1.37370843935579,6.46023041167027,3.23824041065303,3.763472947363,4.4617934688497,7.60373332675431
11.9561670459361,2.99226942042598,-0.590843540326664,-1.62712597526131,0.751777027246936,6.14661011224565,5.32486438392276,0.579854397397158,6.84423660887962,5.04124907386407
9.81453589215683,3.2741745790367,0.818732818882553,0.655922522082704,0.798997687903386,1.83974442549165,2.32368476811706,-0.171848868284062,4.4060437698358,7.41427681427234
11.4019159202895,5.23511670067661,2.99354989486862,-2.41165563630191,0.230610392585477,1.08200311212862,1.37728189662901,-0.160710252763005,4.4184515251356,7.59654040821588
10.029354680334,2.03456999609269,1.44865764233032,-1.35947548738369,-0.668287239391671,0.831073080561736,0.652292203404373,-0.765811812480004,5.88685099433633,8.38584082522743
9.00846715677042,2.9280482604573,2.56424098731654,-0.544493108436027,1.59560383770574,0.118227043159287,0.0777518802258612,1.09834281448357,5.40740762527279,7.19888025382348
10.207939666654,3.66027682778573,2.01244694042248,1.38884455601078,-0.358623538377426,3.7523080744205,2.29922898029561,0.0404277564074822,4.15588954625594,6.22873813108942
9.25612657569865,5.85262213645323,0.513972570474398,-1.62877186261303,-1.01090114619762,2.40314395715381,2.09458315288295,1.83240487060032,8.42446106478188,9.13676368832582
7.65010477013669,4.09970219541266,-0.183053612558627,1.80568160258492,1.08865594392044,0.248836292065885,0.165477794725985,-0.893772920262825,5.1040187427896,7.52927509299415
8.88667296571695,3.38003464157896,0.462436008209685,2.02909531324698,-0.410628689407167,0.90155824275495,1.65992722009111,1.50477341247931,7.87834620874648,8.63973175117954
10.4969327105014,4.18222581611851,0.889097469181987,0.972853000174695,-0.163773933185166,0.291430391194431,0.450365976838346,0.960133881282427,8.57897987500255,7.00260714876516
10.09608827747,4.39679780495237,0.433010720096392,1.27104052522073,0.0196378991215331,1.45905401907096,6.53663311078044,-0.713652983174868,4.08344626640137,7.41198326370358
9.83948594720599,4.16538030059947,-1.03902074408897,0.621156377882499,0.315524855451712,0.0997945640465366,4.03792569843473,3.23399359855354,4.88977517074207,6.22872021622411
9.67693055915099,4.86664084110143,-1.4460091547836,0.634346799187815,0.146533054494111,0.753252595970125,0.422478302774059,-1.5247019638726,2.93692760359715,8.29141454153496
8.58590655108749,3.88981348668924,0.439801447188534,2.81240071143679,-2.28700957695563,3.07613519293003,1.82291781679842,-4.58988989514196,3.88841675494881,7.43203682345365
8.73770564290116,5.20319396556722,-1.54513190933372,-1.29143383027961,-0.865454752099384,0.60550264436699,0.340115255563582,0.385360105936551,4.77761828621864,7.58770168181609
8.11593020853689,6.09039153159815,-1.4787344794112,0.537316665888205,-0.380981023561536,0.534494452621262,1.05437304112081,-1.31130439264059,3.98385219612569,5.96342294468392
10.8004032168431,3.81347463027901,-0.0536527827890021,1.28980814574716,0.295495290360754,1.92296982010987,3.75088978988676,-1.67936794436584,6.51178007986781,5.21385386961933
10.2561918668788,3.17625130978376,1.00170628783983,-0.44454967810658,-0.13095412377472,0.491771354692935,1.2678407593229,0.973087762587166,5.41905693571363,6.10559326999739
8.24745986949937,4.69147370202171,-1.69067673170333,0.776619124202154,-0.398521264567168,2.85543968818686,4.66247794618799,-0.290275144616602,6.08467473661731,5.15417690647359
7.23580313746423,4.49600709844145,0.27179680794162,0.771975788107829,0.848728603812337,0.359105640335441,0.181882661475056,-1.47143338470196,5.23457252086453,6.35802266010171
8.528477526299,6.55219655831893,-0.0303081898196913,1.88795414559657,0.511128531697827,1.9389502804068,0.97300186812989,-1.04745861931335,4.14187914987778,7.80537885235696
8.98491070628256,4.05514894835872,-1.40256480897847,1.58823113576949,-1.83039732791807,0.471059065730484,0.548997504142976,-2.43129052351142,4.61147558089351,8.62615906935684
11.567269310176,4.71803092285379,-0.366019098870574,0.308026648788356,0.428715854904295,8.88320514921562,4.63781270256815,-0.5400494014644,5.26723060513769,5.61272533025815
10.2215971155206,4.66236637098609,1.44582413044451,1.69853017997395,0.125208929577164,0.352730331871303,1.45705330718293,-2.22502991518002,3.98517040070433,8.50763022184969
9.0010095285682,4.13629339882236,-0.0276966457947455,1.55904021785891,1.40768342503314,3.94018600889694,5.33820302477384,0.384528053412997,4.67179872844326,7.95182140352622
8.10188732526815,3.23164009555011,-1.01969461953817,0.0955520363533863,1.25039322713939,1.16454778436853,4.01303114860077,3.05275733926336,6.74238366403487,7.35551884549957
8.3556450704408,3.09477790307316,-0.818685708824131,-1.86810952005038,0.506065813875438,1.0986423998106,1.27507683279853,-1.487545989901,3.98007691158634,5.58212583018387
9.39099480661225,4.27698174868074,0.308173837522367,2.28444091214578,2.31506222888707,0.289295198237664,1.46031924582793,1.90999646817658,5.74217945539457,6.94192912375381
9.33638394449364,6.98571874547659,-2.38670674043559,1.23499724762822,-0.464301799046492,1.06639026383855,0.760953923277897,0.413430714520469,7.76990022298156,8.20921078157808
9.32244924027035,2.80611197960825,-0.139340204882469,-2.15702466374705,-1.07756415767658,4.16468148502452,3.14834956712514,-3.41283021932413,4.41172568559327,7.96175645309093
9.0299370345367,1.45043189315277,3.14063571001397,1.22734701581785,0.862493362458687,0.878937038721875,1.69450690346368,-2.78314933823199,4.55493154376031,5.86661123111416
10.0811343995149,3.90809356547197,1.03575596618872,1.58567005146628,-0.595284406835907,2.19550885623968,1.1721202471684,-1.52567677596772,8.54802122216165,5.7885813941899
10.0353470277521,2.16018812693867,-0.0476190678620774,-1.88036427485619,1.66862602550861,0.924756474868867,1.04075927708717,-0.444480593821755,6.19041255698091,6.36596391387827
9.08349576495556,3.38580569609877,1.96091382777651,1.88972172632287,1.68544260854279,3.86422288585821,1.94404509571549,2.5607864631511,8.00621796634315,6.96232776791913
11.1234429944338,3.7641031547582,2.45045889957181,-0.216822860786523,0.848499447228273,0.294069477997285,2.25785620099119,0.566736177418667,4.11081842333028,5.69121589931261
8.75332039380671,3.28247662660459,0.276056749217208,1.44925836659084,0.0277068174353153,0.615675425863039,0.390882628920637,-0.582297217392118,4.65585591721551,7.58206912874662
10.8245862238328,4.62580801315562,-0.26761631365232,-1.2772562685795,-0.639552901046702,1.95120473818774,2.34313505318279,-0.504826583922622,5.52002289169966,8.34635636426066
8.5087240377192,3.56970713713588,0.448243519950955,2.1518846488505,2.76827806188145,5.52112773119444,3.34760393841009,2.26602465874387,6.82105101972497,8.56262828655655
9.43547780790317,3.95664430956834,-0.0951109955036107,2.7467224290211,-0.594325895867227,1.18752654451854,1.86734748479274,1.901498804024,4.57089988283972,4.47679806190593
7.7502800796173,4.58511966930508,-0.0668507391737592,0.966442553278944,1.39459848856247,0.0203685409351975,0.473547495888592,-0.779674338932801,4.96950380667985,7.46367201229703
10.1647324970825,3.40496020504269,0.806412294433184,-0.39031646790183,0.178642924053163,4.14472799862561,3.04515908238824,-0.349044216593964,4.73264720465164,7.27306961504858
8.89486218309783,3.33014847243856,0.976409127524408,0.348267235548339,0.933613129195623,0.313549190372082,2.00891757542222,0.866530728286392,6.16986724988785,4.48575375008526
7.74330488655624,2.80806925074035,-0.119295674670838,-0.833077768019477,-0.677080633571741,0.839416793308146,0.765201126367503,-0.0747631624223656,7.77098708769819,7.68425982545679
8.65777717705082,5.73691537731509,-1.3318178318391,-1.2365004269096,-1.78375901289322,1.38357727871277,1.3942418253647,-2.88530987339416,5.57532128113015,5.40189332370326
7.4348879251364,3.83050624862153,-1.58335660574892,2.54920612438282,-1.52574891035569,1.27189257503432,0.8412122924487,0.251287245204596,8.58241695084236,8.11368546043709
10.8799352939999,2.20687462889445,2.47156813954784,-2.17117217565972,1.45761372064013,0.197982246334697,0.114595087417065,2.98219656492933,6.11944018837299,7.61971170600966
10.3597508486015,4.71168495862799,2.73377172070946,0.856902186276531,0.554371469564669,1.45754488101832,1.03820212378409,2.17685224405994,5.27622346567253,6.99121204283228
8.6495283676186,4.50307239611626,0.127511656912686,1.44873854735136,0.831164176006237,2.09261382724475,1.04884845941519,1.6706648633577,5.72484858143087,6.52147149969958
9.79258368841664,4.89668110990011,-0.346001387433783,-0.766211376430275,-0.19185508945708,0.880066521902784,0.526317736990562,-1.42705996789845,3.41109797447646,6.28377483229886
8.9760877293717,1.64890307209277,2.46505168479179,1.49154497530153,1.74480144351382,2.94411836807071,1.88083113696376,0.281313778841306,5.39834451582295,6.10818565092421
